Motivation_Level,Peer_Influence,Access_to_Resources,Parental_Involvement,Gender_Male,Extracurricular_Activities_Yes,Learning_Disabilities_Yes,Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Stress_Proxy,Target
1.0,1.0,1.7105591050317916,1.0,0.28944089496820824,0.28944089496820824,0.7105591050317918,17.421118210063582,68.28944089496821,6.421118210063583,68.71055910503179,0.7105591050317918,4.0,0.4873052092978963,0
1.7832154546566787,0.4335690906866425,0.7832154546566787,0.21678454534332126,0.0,0.7832154546566787,0.0,11.433569090686643,80.56643090931335,5.783215454656679,68.0,2.0,3.0,0.42338346243398006,0
1.0,1.0,2.0,1.8032449046648062,1.0,1.0,0.8032449046648062,11.0,74.60648980932962,9.0,77.39351019067038,1.0,2.0,0.45,0
1.0,0.013436885885589556,1.0,1.0134368858855896,0.013436885885589556,0.9865631141144104,0.0,21.0,63.0,7.0,63.98656311411441,0.02687377177117911,2.9865631141144107,0.4409,0
2.0,1.597839986845685,1.597839986845685,1.402160013154315,1.0,0.597839986845685,0.0,16.402160013154315,61.80432002630863,8.402160013154315,53.597839986845685,0.40216001315431504,3.4021600131543153,0.2623516554619885,0
0.0,1.9180342653563378,1.0,1.9180342653563378,1.0,0.08196573464366219,0.0,26.836068530712677,62.16393146928733,5.836068530712676,53.0,1.0,2.0,0.6022047970938516,0
0.35316277107361904,1.353162771073619,1.646837228926381,1.0,0.35316277107361904,1.0,0.35316277107361904,18.293674457852763,69.70632554214724,6.646837228926381,58.64683722892638,2.353162771073619,2.353162771073619,0.5809561604590983,0
0.6249797483760352,1.375020251623965,1.624979748376035,1.0,0.3750202516239648,0.0,0.0,19.624979748376035,61.375020251623965,5.0,89.37502025162397,1.375020251623965,2.375020251623965,0.5805285278328947,0
1.3616494225795681,1.3616494225795681,1.0,0.6383505774204318,0.6383505774204318,0.0,0.0,20.0,61.36164942257957,7.361649422579569,80.27670115484086,1.3616494225795681,2.2767011548408638,0.37617011548408635,0
1.6928543518957886,1.0,0.6928543518957885,1.0,1.0,0.6928543518957885,0.0,17.30714564810421,69.0,7.0,54.0,1.0,2.614291296208423,0.35336687261338007,0
0.8596795850803329,1.0,1.0,1.0,0.0,1.0,0.8596795850803329,20.280640829839335,60.140320414919664,5.8596795850803325,69.85967958508033,2.0,2.859679585080333,0.5077452447186465,0
1.0,1.959472182955412,1.959472182955412,1.0,0.04052781704458808,0.9594721829554119,0.0,14.0,62.0,6.918944365910824,63.04052781704459,2.0,2.040527817044588,0.496603205396874,0
0.21771251297815153,0.21771251297815153,1.0,0.7822874870218485,0.0,0.21771251297815153,0.21771251297815153,14.564574974043698,63.564574974043694,6.0,91.5645749740437,3.0,3.7822874870218484,0.6533947830325122,0
1.9118478418633555,1.0,0.9118478418633555,0.08815215813664445,1.0,1.0,0.9118478418633555,13.0,61.0,8.0,84.08815215813665,1.2644564744099334,3.0,0.31619496476137865,0
0.8054649668315159,0.19453503316848408,1.0,0.0,0.0,0.19453503316848408,0.0,25.805464966831515,67.19453503316848,8.0,56.22185986732606,0.38907006633696817,3.805464966831516,0.40358800277794993,0
1.0,0.8205521392557188,0.1794478607442812,0.8205521392557188,0.8205521392557188,0.8205521392557188,0.8205521392557188,24.0,71.82055213925572,8.82055213925572,52.82055213925572,0.3588957214885624,3.8205521392557187,0.3574756137627845,0
1.0,1.0,1.0,1.6766446348198474,0.6766446348198475,0.0,0.0,14.323355365180152,65.0,7.323355365180152,62.676644634819844,1.6766446348198474,3.3233553651801526,0.48067476556413175,0
0.0,0.7279053153217467,2.0,0.0,1.0,0.0,0.0,15.636047342339127,63.90814202701738,9.363952657660873,96.0,1.2720946846782533,2.7279053153217467,0.5694100214323494,0
1.0,2.0,1.0,0.5982068648905755,1.0,1.0,0.0,24.401793135109425,62.40179313510942,8.401793135109424,55.19641372978115,1.2053794053282734,2.0,0.3683666607740245,0
0.8443440569771286,0.5778279715114357,1.0,0.0,0.4221720284885643,1.0,0.0,14.155655943022872,68.84434405697714,6.0,94.84434405697714,0.8443440569771286,5.0,0.5520648605349389,0
0.3078741252743674,1.0,1.6921258747256327,1.3842517494512652,0.6921258747256326,0.3078741252743674,0.0,17.0,66.30787412527437,5.307874125274368,63.384251749451266,0.0,2.3078741252743673,0.6429251749451265,0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.522799920582038,64.52279992058205,7.0,65.0,0.9544001588359226,4.0,0.4748267206035765,0
1.0,0.2069369716293441,1.0,1.793063028370656,1.0,1.0,0.0,13.379189085111967,76.0,5.413873943258688,71.0,1.0,2.793063028370656,0.5515154669454718,0
1.9812415974554622,1.0187584025445378,0.0,1.0,1.0,0.0,0.018758402544537867,10.037516805089076,62.037516805089076,6.9624831949109245,67.98124159745547,3.0,2.9812415974554622,0.3616930834352181,0
0.06751107641019816,0.1350221528203963,1.0675110764101983,0.0,0.0,0.0,0.0,19.0,64.0675110764102,8.135022152820396,58.9324889235898,2.0,3.9324889235898017,0.5736496658735009,0
1.0,1.8677318856924976,1.9338659428462488,0.9338659428462488,0.9338659428462488,1.0,0.0,6.066134057153751,70.86773188569249,5.066134057153751,85.19840217146125,0.9338659428462488,2.1322681143075024,0.6184951170624116,0
2.0,1.0,2.0,0.5977762651528876,0.0,0.5977762651528876,0.0,13.206671204541337,62.0,7.402223734847112,63.40222373484711,1.4022237348471123,4.0,0.3198754708485617,0
1.0,1.0,1.468789880506791,0.46878988050679093,0.46878988050679093,0.5312101194932091,0.0,8.062420238986418,85.59363035847963,6.468789880506791,65.40636964152037,1.0,2.468789880506791,0.5566680241747765,0
0.29436460363101846,1.2943646036310184,0.7056353963689815,1.0,1.0,0.29436460363101846,0.7056353963689815,15.705635396368981,67.0,7.588729207262037,94.70563539636898,1.411270792737963,4.705635396368981,0.579032472500116,0
1.0,1.9221919280512842,1.0,1.9221919280512842,0.9221919280512842,0.07780807194871575,0.0,19.0,64.92219192805129,6.0778080719487155,55.077808071948716,0.9221919280512842,3.0778080719487155,0.48680899120410775,0
0.0,0.14199425935208465,0.0,0.0,1.0,0.8580057406479153,0.0,22.71601148129583,70.85800574064791,8.858005740647915,74.71601148129584,0.8580057406479153,2.2839885187041693,0.5326725221526409,0
0.6957581361728042,1.3042418638271958,1.0,0.0,0.30424186382719576,1.0,0.0,14.304241863827196,67.6957581361728,6.0,84.39151627234561,2.3042418638271958,3.0,0.5757048805349069,0
1.8607531554058905,1.1392468445941095,0.8607531554058905,2.0,0.8607531554058905,0.0,0.0,22.13924684459411,62.86075315540589,6.582259466217671,93.13924684459411,0.0,2.1392468445941093,0.30277885743433375,0
1.0,0.6120085299594553,0.6120085299594553,1.0,1.0,1.0,0.0,16.612008529959454,68.0,8.163974410121634,63.38799147004055,0.7759829400810894,2.6120085299594553,0.4353495881682537,0
1.6936990031124624,1.0,0.0,0.6936990031124625,0.6936990031124625,0.0,0.0,13.0,62.61260199377507,6.0,86.61260199377507,1.6936990031124624,3.3873980062249247,0.4192297460814638,0
1.0,1.6738921474874267,1.3261078525125733,0.0,0.6738921474874265,0.6738921474874265,0.0,8.347784294974852,64.02167644246228,7.0,89.32610785251258,1.6738921474874267,4.326107852512574,0.5367568393581912,0
0.07091595948797924,1.0,0.9290840405120208,1.0,1.0,0.9290840405120208,0.9290840405120208,14.141831918975958,66.85816808102405,9.0,68.0,1.0,3.0,0.5810074785650854,0
0.6502039381924081,0.6502039381924081,0.34979606180759193,1.650203938192408,1.0,0.0,0.0,9.0,78.95061181457723,5.699592123615184,58.95061181457722,2.0,3.0,0.6334796061807593,0
0.2750069851968293,0.0,1.0,0.0,0.8624965074015853,0.8624965074015853,0.0,20.862496507401584,65.41251047779524,6.0,98.0,0.8624965074015853,4.0,0.5961151124606964,0
0.766927188109165,1.233072811890835,0.23307281189083495,1.0,0.766927188109165,0.23307281189083495,0.0,13.0,69.0,7.766927188109165,70.46614562378167,1.233072811890835,2.766927188109165,0.514814562378167,0
1.3903749324201313,1.3048125337899343,1.0,0.0,1.0,0.30481253378993434,0.0,19.39037493242013,74.69518746621007,7.0,67.0,0.0,3.695187466210066,0.38802716802579207,0
0.37037165506140735,1.2592566898771853,0.6296283449385927,0.6296283449385927,0.6296283449385927,0.37037165506140735,0.0,19.37037165506141,61.629628344938595,7.370371655061407,91.3703716550614,0.6296283449385927,2.6296283449385927,0.545847881574758,0
0.8634846083691153,0.0,0.0,0.0,0.13651539163088466,1.0,0.0,17.590453825107346,80.13651539163088,7.863484608369116,76.72696921673823,1.0,1.8634846083691152,0.46070197771619803,0
0.13228794765103824,0.0,2.0,1.0,0.13228794765103824,1.0,0.13228794765103824,12.132287947651038,70.86771205234896,8.0,78.0,1.7354241046979235,2.1322879476510384,0.6193554395191891,0
0.022410039654956804,0.0,1.022410039654957,0.9775899603450432,1.0,0.0,0.0,26.067230118964872,60.97758996034504,7.0,63.97758996034504,0.0,3.022410039654957,0.5654555384893512,0
0.41737135395963443,1.4173713539596344,1.5826286460403656,1.0,0.5826286460403656,0.0,0.0,18.0,65.41737135395964,6.0,84.2521140618789,0.5826286460403656,2.0,0.5940659324303249,0
0.0,2.0,0.004525847653185644,1.0,0.0,0.9954741523468144,0.004525847653185644,21.013577542959556,63.00905169530637,7.0,54.004525847653184,1.0,3.0,0.6074968106735074,0
1.0,1.0,0.1769705482682984,1.088485274134149,0.0,1.0,0.0,11.176970548268299,64.91151472586586,5.176970548268298,62.0,1.911514725865851,1.911514725865851,0.5760619045758266,0
1.0,0.2215172721131058,1.7784827278868942,1.0,1.0,1.0,0.0,16.778482727886896,68.2215172721131,5.0,66.44303454422621,0.7784827278868942,4.0,0.5395835312680597,0
1.0,1.056162009903313,1.0,1.0,1.0,0.056162009903313104,0.0,13.943837990096688,61.88767598019337,5.112324019806627,64.11232401980662,2.0,3.0,0.5572808252147142,0
1.7443609062046384,0.0,1.0,0.7443609062046385,0.25563909379536154,1.0,0.0,14.511278187590722,68.74436090620463,4.744360906204639,92.0,2.4887218124092767,2.5112781875907233,0.44116766844276234,0
1.0,0.5275636489994199,1.5275636489994198,1.0,0.0,1.0,0.0,13.94487270200116,67.94487270200116,6.47243635100058,88.47243635100058,0.4724363510005801,2.5275636489994198,0.511934080611572,0
1.1715963670651899,0.17159636706519,0.82840363293481,0.17159636706519,0.0,0.82840363293481,0.0,20.65680726586962,76.65680726586962,6.82840363293481,64.82840363293481,2.0,2.17159636706519,0.42061730941289455,0
0.0,1.1674597445179886,1.0,1.665080510964023,1.0,0.0,0.8325402554820115,23.665080510964025,62.83254025548201,8.0,59.16745974451799,0.8325402554820115,2.8325402554820114,0.5540453881166734,0
0.5374064528948469,0.5374064528948469,0.4625935471051531,0.9251870942103062,0.0,0.5374064528948469,0.0,19.537406452894846,64.38778064131546,8.0,76.46259354710516,3.0,4.0,0.4957837959057177,0
1.0,0.0,1.9667320288306416,0.0,0.9667320288306416,1.0,0.0,8.933464057661283,70.93346405766128,6.966732028830641,88.96673202883065,0.0,2.066535942338717,0.5334134966017139,0
1.1218880825322706,2.0,0.12188808253227046,1.756223834935459,0.0,0.0,0.0,20.87811191746773,60.24377616506454,8.0,78.12188808253227,2.0,1.8781119174677294,0.3882076060691158,0
1.0,0.0,1.0,1.5841386605920524,1.0,0.41586133940794756,0.5841386605920524,18.752415981776156,65.41586133940795,6.415861339407948,88.41586133940795,0.0,3.5841386605920524,0.47739186980227577,0
1.0631299092079665,0.06312990920796646,1.0631299092079665,0.0,1.0,0.06312990920796646,0.0,16.12625981841593,65.74748036316814,6.0,92.87374018158407,6.810610272376101,1.9368700907920335,0.5006229825059917,0
1.0,0.0,1.0,1.6032449435444707,0.39675505645552933,1.0,0.6032449435444707,17.60324494354447,62.0,7.0,76.79351011291106,1.2064898870889413,3.0,0.46661533842906205,0
0.5259937340515549,0.5259937340515549,1.0,1.4740062659484452,0.0,0.0,0.5259937340515549,13.10397493620622,85.0519874681031,6.05198746810311,79.9480125318969,1.0,3.0,0.6113480517040101,0
1.5487333859268855,2.0,0.4512666140731144,0.5487333859268856,0.0,0.5487333859268856,0.5487333859268856,23.451266614073113,63.097466771853775,6.4512666140731145,95.0,1.0,2.4512666140731145,0.3491693400503978,0
1.0,1.7383497148061746,1.0,0.8691748574030873,0.8691748574030873,0.8691748574030873,0.0,12.607524572209261,68.13082514259692,8.0,95.26165028519382,1.8691748574030873,3.8691748574030873,0.4711697307369499,0
1.0,0.5300624550517324,1.0,1.0601249101034649,0.0,0.5300624550517324,0.5300624550517324,8.939875089896535,70.06012491010347,8.0,97.0,2.0601249101034647,1.9398750898965351,0.49895694931678636,0
1.0640390750439133,1.0,1.0640390750439133,1.5320195375219567,0.0,0.5320195375219566,0.0,15.0,63.532019537521954,8.532019537521956,55.0,0.5320195375219566,3.0,0.4246084355906985,0
0.4107092453916662,2.0,1.0,0.0,0.5892907546083338,0.0,0.4107092453916662,17.178581509216666,84.17858150921667,6.589290754608334,56.410709245391665,0.0,4.0,0.5817541671947051,0
0.18237662169551383,0.18237662169551383,1.0,1.0,1.0,1.0,0.0,15.182376621695514,63.81762337830449,8.0,82.0,0.0,3.0,0.5879299925006415,0
0.10494339600016689,2.0,0.8950566039998331,1.0,0.8950566039998331,1.0,0.0,20.3148301880005,62.20988679200033,5.8950566039998336,59.0,3.0,4.1049433960001664,0.6321183358843739,0
0.0,2.0,1.0,1.0,1.0,0.0,0.0,19.0,62.0,5.293515061605765,90.14675753080289,1.8532424691971174,3.0,0.6796112726954477,0
1.6735465781313907,0.0,0.6735465781313908,1.0,0.6735465781313908,1.0,0.0,13.326453421868608,67.65290684373721,6.6529068437372185,79.6735465781314,1.0,1.6735465781313907,0.3983642961806595,0
0.13736174596867423,1.0,2.0,1.0,0.8626382540313258,1.0,0.8626382540313258,18.137361745968676,72.4505530161253,6.862638254031326,72.0,1.0,1.0,0.6109457299930138,0
0.7231300305079877,1.2768699694920123,0.0,1.0,0.27686996949201226,1.0,0.27686996949201226,12.276869969492012,76.55373993898402,4.2768699694920125,51.830609908476035,0.5537399389840245,1.5537399389840245,0.6439025551651459,0
0.0,1.9539369363180226,1.0460630636819774,1.0,0.9539369363180226,1.0,0.0,19.0,65.0,9.861810808954068,66.09212612736395,0.046063063681977434,3.046063063681977,0.5273063063681978,0
0.9308240749901141,1.8616481499802282,0.9308240749901141,1.0,1.0,0.0691759250098859,0.9308240749901141,21.0,61.93082407499011,8.861648149980228,92.06917592500989,1.0,4.069175925009886,0.3903456608973074,0
0.33920147030908965,2.0,1.6607985296909105,1.3392014703090895,0.6607985296909104,1.0,0.0,18.67840294061818,63.32159705938182,4.6607985296909105,76.67840294061818,1.0,4.0,0.6466285816591002,0
1.492725768626483,0.507274231373517,1.2536371156867585,0.0,0.0,1.0,0.0,16.253637115686757,70.25363711568676,6.0,78.74636288431324,0.0,3.2536371156867583,0.42810960857917724,0
0.688428260417771,0.688428260417771,1.311571739582229,0.31157173958222895,1.0,0.0,0.0,20.688428260417773,69.68842826041777,6.0,61.623143479164455,0.688428260417771,3.0,0.5285069542091825,0
0.15434647772265764,0.15434647772265764,1.0,1.8456535222773423,0.0,0.0,0.15434647772265764,11.617385910890631,84.30869295544531,5.3086929554453155,80.69130704455469,1.0,3.0,0.7093142684723075,0
0.2596032837084785,1.2596032837084785,2.0,1.0,1.0,1.0,0.0,18.74039671629152,65.25960328370847,9.0,59.74039671629152,0.7403967162915215,3.0,0.5147971175619811,0
0.0016437571124496841,0.0016437571124496841,0.0,0.0016437571124496841,0.0016437571124496841,0.0016437571124496841,0.0,19.99178121443775,85.99506872866264,8.0,93.99506872866264,1.9967124857751006,2.0016437571124497,0.5815882840839165,0
0.623585037479306,1.0,2.0,1.0,1.0,0.623585037479306,0.0,16.376414962520695,62.24717007495861,6.376414962520694,72.6235850374793,0.37641496252069395,3.2471700749586123,0.5594530022851033,0
1.0,0.5707614809590734,1.0,0.5707614809590734,0.0,0.4292385190409266,0.0,17.858477038081855,67.0,8.570761480959073,97.42923851904092,1.4292385190409265,2.5707614809590735,0.4123121410465449,0
0.5212951420344775,1.4787048579655226,0.5212951420344775,1.0,1.0,0.5212951420344775,0.0,13.563885426103433,78.47870485796552,7.957409715931045,80.52129514203448,0.47870485796552253,2.0,0.5451370860723697,0
1.724152285153194,1.862076142576597,0.13792385742340296,0.0,0.13792385742340296,0.0,0.862076142576597,12.137923857423402,80.55169542969361,9.137923857423402,71.0,1.0,3.0,0.31612893591060304,0
1.894594714043833,2.0,1.105405285956167,1.0,1.0,0.8945947140438331,0.10540528595616694,17.0,64.10540528595617,7.210810571912334,78.10540528595617,0.8945947140438331,2.894594714043833,0.3150405285956167,0
1.0,1.0,1.0,1.5538234406337255,1.0,0.0,0.0,15.446176559366274,64.0,8.107646881267451,65.0,2.0,2.892353118732549,0.44606903465854686,0
1.4870206501790926,1.5129793498209074,2.0,2.0,0.5129793498209074,0.4870206501790926,0.0,16.025958699641816,64.51297934982091,9.0,55.0,1.0,2.4870206501790926,0.3307163714978675,0
0.281392982172163,0.718607017827837,1.0,1.281392982172163,0.718607017827837,0.0,0.0,15.718607017827837,69.28139298217216,8.281392982172163,56.281392982172164,1.718607017827837,3.0,0.5579599902300758,0
1.1777718874229894,0.8222281125770106,0.17777188742298944,0.0,0.8222281125770106,0.8222281125770106,0.0,20.0,67.17777188742299,6.822228112577011,98.0,0.8222281125770106,4.0,0.4248030074065155,0
1.2471513441177937,0.0,1.0,0.24715134411779371,0.7528486558822063,1.0,0.0,15.505697311764413,68.2471513441178,4.2471513441177935,92.0,1.4943026882355874,3.5056973117644126,0.53310171647262,0
1.0,1.2671408126681691,2.0,0.534281625336338,1.0,1.0,0.0,10.931436749327323,66.0,7.267140812668169,83.0,0.732859187331831,3.267140812668169,0.5082985775619955,0
1.0,1.0,1.0,2.0,1.0,0.0,0.12380752173044396,14.0,65.37142256519134,6.876192478269556,63.24761504346089,1.876192478269556,3.0,0.4980351712257968,0
0.0,0.0,1.7227846006215213,1.2772153993784787,0.7227846006215212,0.0,0.0,20.0,69.0,6.277215399378479,63.0,0.5544307987569577,2.7227846006215213,0.6392687272006966,0
1.7681587082852737,2.0,1.2318412917147263,0.7681587082852736,0.0,1.0,0.7681587082852736,15.463682583429453,64.23184129171473,5.768158708285274,75.76815870828527,2.0,3.7681587082852737,0.3958674548380529,0
1.7055627116496912,0.2944372883503089,1.7055627116496912,1.7055627116496912,1.0,1.0,0.2944372883503089,11.70556271164969,61.70556271164969,5.705562711649691,62.41112542329938,0.8833118650509268,1.4111254232993822,0.43689573733268916,0
0.6922971866101562,1.0,0.30770281338984384,1.0,0.6922971866101562,1.0,0.0,13.0,61.0,8.0,86.23081125355938,4.0,3.307702813389844,0.519463288710748,0
0.0,1.7578253496525296,1.0,1.7578253496525296,0.24217465034747054,0.0,0.24217465034747054,13.75782534965253,74.0,5.24217465034747,63.24217465034747,2.484349300694941,3.0,0.7210518940210352,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,65.78098922130111,7.0,75.78098922130111,1.0,2.073003592899627,0.5924,0
0.0,0.7440285803476767,2.0,1.0,0.7440285803476767,0.0,0.0,16.744028580347678,60.744028580347674,7.0,71.48805716069535,1.5119428393046466,2.5119428393046466,0.6398453827893577,0
0.7110009619498112,0.7110009619498112,1.2889990380501888,1.7110009619498112,1.0,0.2889990380501888,1.0,11.266005771698868,84.0,7.0,98.57799807610037,0.8669971141505664,4.0,0.562796695970445,0
1.0,0.23449947767409374,1.2344994776740936,0.0,1.0,1.0,0.23449947767409374,8.234499477674094,79.29650156697772,6.234499477674094,84.53100104465182,1.0,3.2344994776740936,0.5631089713631295,0
